id,date,sqft_living,price,bedrooms,bathrooms,sqft_lot,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
6131600075,20150427T000000,1300,225000,3,1,8316,8316,1,0,0,4,6,1300,0,1954,98002,1260,8316
9468200125,20140826T000000,1030,480000,2,1,3060,3060,1,0,2,4,7,790,240,1918,98103,1390,3060
8029510030,20150212T000000,2740,363000,3,2.5,11872,11872,2,0,0,3,9,2740,0,1990,98023,2570,10377
2025069065,20140929T000000,3650,2.40E+06,4,2.5,8354,8354,1,1,4,3,9,1830,1820,2000,98074,3120,18841
7899800890,20150226T000000,720,181000,2,1.5,5120,5120,1,0,0,3,6,720,0,1954,98106,1150,2566
3021059276,20150314T000000,2010,250000,4,2,7312,7312,1,0,0,4,7,2010,0,1976,98002,2010,7650
3797001895,20150422T000000,1560,481000,3,1.75,3000,3000,1,0,0,4,6,770,790,1918,98103,1390,3000
3832710960,20140923T000000,1810,260000,3,2,7209,7209,1,0,0,4,7,1240,570,1978,98032,1750,7209
1310430400,20140513T000000,3360,455000,4,2.5,7685,7685,2,0,0,3,9,3360,0,2001,98058,3060,6567
1422300030,20150401T000000,1510,415000,3,2.25,36224,36224,2,0,0,3,8,1510,0,1991,98045,1730,36224
1105000588,20150421T000000,1400,349500,3,1,3538,3538,1,0,0,3,7,800,600,1953,98118,1620,6331
3830630060,20140929T000000,1730,245000,3,2.5,7442,7442,2,0,0,3,7,1730,0,1987,98030,1630,6458
5101404898,20140519T000000,1420,592500,2,2,9191,9191,1.5,0,2,5,7,1420,0,1928,98115,1420,6816
7972601890,20141020T000000,2360,385000,4,1.75,7620,7620,1,0,0,4,7,1180,1180,1955,98106,1910,7620
5127001620,20150211T000000,1580,315000,3,1.75,11455,11455,1,0,0,4,7,1200,380,1974,98059,1550,10650
9407100800,20141124T000000,1230,255000,3,1,10170,10170,1,0,0,3,7,1230,0,1979,98045,1380,10098
1873100060,20140829T000000,2460,693000,4,2.5,4425,4425,2,0,0,3,8,2460,0,2006,98052,2990,5659
8722101360,20141202T000000,1660,780000,3,1,4400,4400,1.5,0,0,3,8,1460,200,1911,98112,1660,4400
8644000060,20141024T000000,1270,237000,3,1.75,8470,8470,1,0,0,4,7,1270,0,1960,98198,1600,8470
3325069129,20141216T000000,2100,525000,3,2.25,40510,40510,2,0,0,3,10,1320,780,1979,98074,2380,33450
1400300055,20150428T000000,770,425000,2,1,5040,5040,1,0,0,3,5,770,0,1930,98144,1330,2580
2123039032,20141027T000000,760,369900,1,0.75,10079,10079,1,1,4,5,5,760,0,1936,98070,1230,14267
8078560140,20140519T000000,1700,290000,4,2.5,7280,7280,2,0,0,4,7,1700,0,1988,98031,1950,7475
3438500192,20140929T000000,1120,285000,3,1,10701,10701,1,0,0,3,7,1120,0,1954,98106,1130,6350
7974200510,20140814T000000,1070,415000,2,1,4500,4500,1,0,0,3,7,1070,0,1937,98115,1320,4465
2557000400,20150409T000000,2070,272500,3,2.5,9900,9900,1,0,0,3,8,1420,650,1979,98023,2070,8250
7960900060,20150504T000000,5050,2.90E+06,4,3.25,20100,20100,1.5,0,2,3,11,4750,300,1982,98004,3890,20060
4054500390,20141007T000000,5310,1.37E+06,4,4.75,57346,57346,2,0,0,4,11,5310,0,1989,98077,4180,47443
6378500125,20150501T000000,1040,436000,2,1,7538,7538,1,0,0,4,7,1040,0,1939,98133,1440,7530
1745100140,20141017T000000,1700,210000,3,1,11390,11390,1,0,0,4,7,1700,0,1967,98003,1350,8164
2976800796,20140925T000000,1300,236000,3,1,5898,5898,1,0,0,3,7,1300,0,1961,98178,1320,7619
4235400186,20141124T000000,1080,331000,3,1.75,1306,1306,1,0,0,3,7,580,500,1954,98199,1440,2225
4215100060,20150320T000000,2653,365000,3,2.5,4510,4510,2,0,0,3,8,2653,0,2006,98031,2653,4927
9189700045,20150127T000000,2290,450000,3,2,16258,16258,1,0,0,5,8,2290,0,1960,98058,1660,10530
1126049053,20141113T000000,3820,770000,4,2.75,26300,26300,2,0,0,3,9,2850,970,2014,98028,1860,12136
2022069200,20150505T000000,2210,455000,4,2.5,49375,49375,1,0,0,3,8,2210,0,1997,98038,2670,49385
9412900055,20150505T000000,2390,405000,3,1.75,6000,6000,1,0,0,3,6,1240,1150,1908,98118,2020,6000
1722059235,20140703T000000,2600,304900,4,1.75,11325,11325,1,0,0,4,7,1610,990,1969,98031,1720,11088
6874200960,20150227T000000,860,170000,2,1,5265,5265,1,0,0,3,6,860,0,1931,98178,1650,8775
7424700045,20150513T000000,3830,2.05E+06,5,3,8480,8480,2,0,1,5,9,2630,1200,1905,98122,3050,7556
7202360350,20140630T000000,3500,780000,4,2.5,7048,7048,2,0,0,3,9,3500,0,2005,98053,3920,7864
5634500392,20150410T000000,2420,330000,3,3,13959,13959,1,0,0,4,8,1740,680,1988,98028,2570,13300
1509500060,20140905T000000,2720,370000,4,2.5,8666,8666,2,0,0,3,9,2720,0,1992,98030,2410,8100
7214810350,20141017T000000,2500,467000,5,2.25,13500,13500,1,0,0,3,7,1850,650,1979,98072,2300,9750
6647200060,20150209T000000,1670,405000,3,1.75,6720,6720,1,0,0,3,7,1140,530,1980,98034,1670,7320
9552700140,20140702T000000,2900,675000,5,2.25,10300,10300,1,0,0,3,8,1450,1450,1985,98006,2310,10300
2200500350,20140812T000000,1640,500000,2,1,14100,14100,1,0,0,4,7,1140,500,1954,98006,1520,13527
6113400046,20140723T000000,1890,389999,4,2.5,15770,15770,2,0,0,4,7,1890,0,1968,98166,2410,15256
6619910140,20150224T000000,2950,630000,4,1.75,9025,9025,1,0,2,4,8,1780,1170,1975,98034,2120,9600
1115450240,20141022T000000,2160,360000,4,2.5,9528,9528,2,0,0,3,9,2160,0,1992,98001,2280,9937
6073240060,20141002T000000,3280,580000,4,3,11060,11060,2,0,0,3,8,2270,1010,1986,98056,2320,11004
9297300045,20140709T000000,1970,550000,3,2,4166,4166,2,0,3,5,8,1270,700,1929,98126,2390,4166
9510920070,20140710T000000,3360,879000,4,2.5,22111,22111,2,0,0,3,10,3360,0,1994,98075,3150,11374
5468730030,20140822T000000,1320,265000,3,2,8959,8959,1,0,0,3,7,1320,0,1993,98042,1740,7316
8079030390,20150304T000000,2650,446500,3,2.5,7286,7286,2,0,0,3,8,2650,0,1990,98059,2400,7220
600000152,20140602T000000,2030,404000,3,1.5,8880,8880,1,0,0,3,7,1330,700,1963,98108,2140,5592
1840000030,20140529T000000,1590,267500,3,1.75,11914,11914,1,0,2,3,7,1090,500,1957,98188,1630,9052
3225069065,20140624T000000,4550,3.08E+06,4,5,18641,18641,1,1,4,3,10,2600,1950,2002,98074,4550,19508
3260800030,20140811T000000,2440,335000,3,2.5,7632,7632,2,0,0,3,8,2440,0,1998,98003,2510,7903
2747100024,20140619T000000,1940,576000,3,2.5,9000,9000,1,0,0,4,7,970,970,1948,98117,2190,7310
5104530560,20150401T000000,2040,208633,3,2.5,3810,3810,2,0,0,3,8,2040,0,2006,98038,2370,4590
4330600350,20150115T000000,2200,315000,3,2.25,8750,8750,1,0,0,4,7,1120,1080,1964,98166,1460,10139
5016001535,20150217T000000,1920,725000,3,1.75,3300,3300,1,0,0,4,8,960,960,1913,98112,1740,4000
7280300196,20150403T000000,1800,550000,4,2.75,7750,7750,1,0,0,4,8,1400,400,1965,98177,1800,8275
8651520400,20140612T000000,2180,610750,4,2.25,7297,7297,2,0,0,3,8,2180,0,1984,98074,2250,9781
7171200445,20150228T000000,1010,550700,2,1,5000,5000,1.5,0,0,4,6,1010,0,1908,98105,1460,5000
3204800200,20150108T000000,3320,665000,4,2.75,10574,10574,2,0,0,5,8,2220,1100,1960,98056,2720,8330
3416600800,20150209T000000,2370,834000,4,2.5,4000,4000,1.5,0,2,5,8,1980,390,1928,98144,2440,5750
7994700030,20141023T000000,1660,201000,5,1.75,78408,78408,1.5,0,0,3,6,1660,0,1915,98065,1660,78408
1860600135,20140502T000000,3650,2.38E+06,5,2.5,9050,9050,2,0,4,5,10,3370,280,1921,98119,2880,5400
4139480200,20140618T000000,4290,1.38E+06,4,3.25,12103,12103,1,0,3,3,11,2690,1600,1997,98006,3860,11244
4139480200,20141209T000000,4290,1.40E+06,4,3.25,12103,12103,1,0,3,3,11,2690,1600,1997,98006,3860,11244
1328320800,20141105T000000,1950,305000,4,2.25,7700,7700,1,0,0,3,8,1350,600,1979,98058,2150,7350
7771300125,20150408T000000,2590,487000,3,2,14052,14052,1,0,0,5,8,1720,870,1948,98133,1570,8162
3422059208,20150511T000000,1930,390000,3,2.5,64904,64904,1,0,0,4,8,1930,0,1988,98042,2350,57500
9521101455,20140723T000000,1470,548000,2,1,3864,3864,1,0,0,4,7,1170,300,1916,98103,1570,3864
4337000335,20141122T000000,800,268750,4,1,8775,8775,1,0,0,3,6,800,0,1943,98166,1310,8775
325059286,20140513T000000,3150,819900,5,2.75,7119,7119,2,0,0,3,9,3150,0,2013,98052,1560,8384
2597650240,20141023T000000,2030,520000,3,2.25,16200,16200,2,0,0,3,8,2030,0,1984,98027,2660,17958
3353400435,20140721T000000,1450,230000,3,2,11204,11204,1,0,0,3,7,1450,0,2003,98001,1520,9518
7972000240,20150202T000000,1510,240000,3,1.75,10248,10248,1,0,0,3,7,1510,0,1969,98023,1510,9753
7520000520,20140905T000000,1240,232000,2,1,12092,12092,1,0,0,3,6,960,280,1922,98146,1820,7460
7520000520,20150311T000000,1240,240500,2,1,12092,12092,1,0,0,3,6,960,280,1922,98146,1820,7460
3530210260,20141027T000000,3030,274975,3,2.5,45004,45004,2,0,0,3,9,3030,0,1987,98077,3080,35781
1959700550,20140905T000000,2050,740000,4,2,4400,4400,1.5,0,0,4,9,2050,0,1922,98102,2320,5500
1665400045,20150428T000000,1000,186375,3,1,7636,7636,1,0,0,2,7,1000,0,1952,98166,1150,7600
9542850320,20140725T000000,2370,790000,3,2.25,10289,10289,1,0,0,4,9,1590,780,1977,98005,2500,10004
3179100060,20140916T000000,2800,880000,4,3.5,6750,6750,2,0,0,3,9,1890,910,1951,98105,2370,6120
2946001550,20150416T000000,2240,279000,6,1.75,11180,11180,2,0,0,4,7,2240,0,1955,98198,1590,7955
8078490390,20140729T000000,1810,295000,3,2,10530,10530,1,0,2,3,8,1810,0,1991,98022,1910,10450
9550201550,20150408T000000,1070,640000,2,1,5000,5000,1,0,0,3,7,1070,0,1924,98103,1710,5000
191100045,20140703T000000,2490,940000,4,2,9525,9525,2,0,0,5,9,2490,0,1968,98040,2770,9525
5009600070,20141007T000000,1960,260000,4,2.5,5238,5238,2,0,0,3,7,1960,0,2003,98038,1800,5894
200350070,20140602T000000,2930,559900,3,2.75,5569,5569,1,0,0,3,9,1860,1070,2004,98072,2580,11045
2877103726,20140722T000000,1510,791500,4,2,3500,3500,1.5,0,0,5,7,1510,0,1911,98103,1820,3750
405100295,20140826T000000,1420,265000,3,1.75,8250,8250,1,0,0,3,7,1420,0,1954,98133,1740,8000
4268200055,20150501T000000,1740,245000,3,1.75,11547,11547,1,0,0,3,7,1740,0,1954,98178,880,78408
3126069068,20150424T000000,2560,485000,4,1.75,43995,43995,2,0,0,4,7,2560,0,1962,98052,2560,14764
1115300070,20141106T000000,3040,684000,4,3.5,8414,8414,2,0,0,3,9,2420,620,2010,98059,3470,8066
6414100671,20140909T000000,2500,425000,3,1.75,6840,6840,1,0,0,3,8,1300,1200,1957,98125,1580,8691
7004200060,20141017T000000,1275,309600,4,1.75,20000,20000,1,0,0,4,6,1275,0,1991,98070,1660,20000
7852110140,20140718T000000,2580,552250,4,2.5,5823,5823,2,0,0,3,8,2580,0,2002,98065,2380,5823
3969300030,20140723T000000,1000,165000,4,1,7134,7134,1,0,0,3,6,1000,0,1943,98178,1020,7138
3969300030,20141229T000000,1000,239900,4,1,7134,7134,1,0,0,3,6,1000,0,1943,98178,1020,7138
4048400070,20141205T000000,1070,320000,2,1,32633,32633,1,0,0,4,6,1070,0,1930,98059,1360,32156
808000070,20141021T000000,1390,206600,3,2,13464,13464,1,0,0,4,7,1390,0,1987,98030,1720,12080
7374200030,20150416T000000,2500,387000,4,1.75,7690,7690,1,0,0,3,7,1250,1250,1973,98155,2040,8646
7325600160,20140604T000000,560,299000,1,0.75,12120,12120,1,0,0,3,4,560,0,1967,98014,1300,19207
2757000030,20140922T000000,2270,855000,4,2.75,10460,10460,2,0,0,3,9,2270,0,1965,98040,2610,10180
616000140,20150126T000000,1900,315000,3,1,14400,14400,1,0,0,4,7,1300,600,1954,98166,1940,14400
3363900111,20141203T000000,990,437500,2,1,3120,3120,1,0,2,5,7,790,200,1907,98103,1930,3120
9262800171,20150324T000000,1550,252000,4,1.5,19800,19800,1,0,0,4,7,1050,500,1969,98001,1640,22654
6607000126,20140604T000000,2200,375000,4,1.75,7475,7475,1,0,0,5,7,1100,1100,1955,98118,1600,5766
5416510830,20140806T000000,1910,300000,4,2.5,4862,4862,2,0,0,3,7,1910,0,2005,98038,2010,5091
2201500030,20141006T000000,1750,420000,4,1,9600,9600,1.5,0,0,4,7,1750,0,1954,98006,1750,10530
325059171,20140505T000000,1330,900000,3,1,77972,77972,1,0,0,3,7,1330,0,1928,98033,1340,17689
952003285,20140805T000000,2440,679900,3,2.5,5750,5750,2,0,2,3,9,1980,460,2000,98116,1520,5750
3211290370,20140605T000000,1640,463000,3,2.5,29970,29970,2,0,0,3,7,1640,0,1992,98053,1580,28399
1072010350,20140828T000000,2760,380000,5,2.5,11340,11340,2,0,0,4,9,2760,0,1978,98059,2470,11340
8856950070,20141210T000000,1820,329500,4,2.5,7912,7912,2,0,0,3,7,1820,0,1994,98038,1820,8168
925059078,20140819T000000,2110,604950,3,2.5,5608,5608,1,0,0,3,8,1340,770,2013,98033,2040,9363
7855801090,20140917T000000,3040,795000,5,2.5,9570,9570,1,0,2,4,8,1640,1400,1966,98006,2920,8800
723099065,20150130T000000,1840,465000,3,2,40438,40438,2,0,0,3,7,1840,0,1994,98045,1380,44049
6116500075,20150326T000000,2990,673000,4,2.5,10400,10400,2,0,0,3,9,2990,0,2002,98166,2140,17449
1118500030,20141001T000000,3520,810000,4,2.5,15420,15420,2,0,0,3,10,3520,0,1991,98074,3400,21455
424069250,20150423T000000,2440,785000,4,2.75,69415,69415,1,0,0,4,8,1910,530,1989,98075,2770,24361
3291800710,20141120T000000,2090,338000,4,3,7500,7500,1,0,0,3,7,1370,720,1986,98056,1810,7650
6838700060,20141204T000000,1430,280000,3,2.25,7222,7222,2,0,0,3,7,1430,0,1993,98056,1430,7220
2231500030,20141001T000000,2180,315000,4,2.25,10754,10754,1,0,0,5,7,1100,1080,1954,98133,1810,6929
2231500030,20150324T000000,2180,530000,4,2.25,10754,10754,1,0,0,5,7,1100,1080,1954,98133,1810,6929
7683900200,20141223T000000,3450,380000,5,3,9914,9914,2,0,0,3,9,3450,0,2004,98023,2860,9721
8155830060,20140811T000000,1450,297000,3,2.25,7562,7562,2,0,0,3,7,1450,0,1994,98056,1650,7625
98020310,20140520T000000,3230,730000,4,2.5,7331,7331,2,0,0,3,10,3230,0,2004,98075,3480,7447
9423400140,20140609T000000,1640,450000,3,1.75,13500,13500,1,0,0,3,7,1110,530,1940,98125,1770,12600
1545804860,20141027T000000,1590,275000,3,3,7750,7750,1,0,0,3,7,1060,530,1997,98038,1680,7500
2883200160,20150429T000000,2020,595000,4,2,2849,2849,2,0,0,3,7,2020,0,1960,98115,1910,3120
7132300695,20150421T000000,1300,435000,3,1.5,3348,3348,1.5,0,0,3,7,1300,0,1904,98144,1590,2577
1726059053,20140916T000000,1380,270000,2,1.5,209959,209959,1,0,0,1,6,1380,0,1954,98011,3130,19868
624111000,20140805T000000,4040,950000,3,3,14338,14338,2,0,0,3,10,3030,1010,1986,98077,3360,14142
808300310,20150313T000000,2130,389000,4,2.25,5337,5337,2,0,0,3,7,2130,0,2001,98019,2300,6930
8563040160,20150121T000000,2550,560000,4,2.25,7800,7800,1,0,0,3,8,1580,970,1968,98052,2420,8050
713500030,20140728T000000,4800,1.35E+06,5,3.5,14984,14984,2,0,2,3,11,3480,1320,1998,98006,4050,19009
8651600160,20141111T000000,2510,799000,4,2.25,11585,11585,2,0,0,4,8,2510,0,1969,98040,2450,9691
9517200030,20140625T000000,1410,365500,3,2,9600,9600,1,0,0,4,7,1410,0,1983,98072,1410,9600
2460700700,20140515T000000,1650,252350,3,2,7352,7352,1,0,0,3,7,1160,490,1979,98058,1710,7350
1223039290,20140905T000000,2120,403950,4,2.5,13780,13780,2,0,0,3,8,2120,0,1993,98146,1880,12000
2890100060,20140801T000000,2040,385000,4,1.5,10726,10726,1,0,0,3,7,1380,660,1954,98177,1610,10020
7972600860,20141210T000000,1550,345000,4,1,7620,7620,1.5,0,0,3,7,1550,0,1957,98106,1450,7620
8857320070,20140917T000000,1980,490000,3,2.75,3128,3128,2,0,0,4,9,1980,0,1979,98008,1950,2856
4047200695,20140618T000000,1600,330000,3,2.5,26977,26977,2,0,0,3,8,1600,0,2005,98019,1790,27743
1653500070,20140512T000000,3300,927000,4,2.75,12090,12090,2,0,0,3,8,3300,0,1953,98004,3180,12239
1923000030,20140728T000000,3840,1.12E+06,4,2.5,16619,16619,2,0,1,4,10,3840,0,1983,98040,3600,16553
3649100320,20150430T000000,1220,330000,2,1,10000,10000,1,0,0,5,7,1220,0,1950,98028,2000,9600
7375300160,20150309T000000,2720,530000,5,2.25,8800,8800,1,0,0,4,7,1500,1220,1958,98008,2110,8800
5175800060,20140623T000000,1940,365000,4,2,25600,25600,1,0,0,1,8,1940,0,1962,98006,2000,10071
1604601375,20140619T000000,2160,378750,3,2.5,3000,3000,1.5,0,0,3,7,1260,900,1909,98118,1060,3500
2473251090,20140619T000000,1530,269900,4,1.75,8750,8750,1.5,0,0,4,7,1530,0,1968,98058,1390,8750
9126100861,20150306T000000,1710,557000,3,3.5,2096,2096,2,0,0,3,8,1290,420,2008,98122,1630,1543
3420069065,20140825T000000,3730,360000,4,1.75,16980,16980,1,0,0,4,7,2150,1580,1974,98022,1880,16963
6021501685,20150422T000000,940,352000,2,1,5000,5000,1,0,0,4,7,940,0,1937,98117,1560,4500
1151100070,20150224T000000,1750,437000,3,2.5,22357,22357,2,0,0,3,8,1750,0,1994,98045,2430,22357
8856950240,20140618T000000,1820,322500,4,2.5,6753,6753,2,0,0,3,7,1820,0,1994,98038,1820,7107
9385200055,20140912T000000,1510,650000,3,3.25,2000,2000,2,0,0,3,9,1330,180,2001,98116,1510,1352
7821200390,20140806T000000,1290,450000,3,2,1213,1213,3,0,0,3,8,1290,0,2001,98103,1290,3235
8078520310,20150417T000000,1570,278500,3,2,5250,5250,1,0,0,3,7,1570,0,1998,98092,1570,5250
1565950030,20150427T000000,1930,364950,4,2.5,6957,6957,2,0,0,3,8,1930,0,1995,98055,2090,6996
1560930070,20140911T000000,2840,840000,4,3.5,40139,40139,1,0,4,4,10,2840,0,1986,98038,3180,36852
6700400140,20150318T000000,1550,268000,3,2.5,8134,8134,2,0,0,3,7,1550,0,1991,98031,1550,8134
2422029094,20140716T000000,833,517534,2,1,143947,143947,1,0,0,3,5,833,0,2006,98070,1380,143947
1774220160,20141104T000000,2990,632925,3,2.5,32239,32239,2,0,0,4,8,2990,0,1978,98077,2990,36497
1525200060,20140723T000000,2000,577500,3,2.5,7251,7251,2,0,0,3,9,2000,0,1995,98034,2450,8118
1678400105,20150212T000000,2390,339000,4,1.5,7480,7480,1.5,0,2,3,7,2390,0,1920,98178,2850,6867
3426059070,20140909T000000,2910,570000,3,1.75,37461,37461,1,0,0,4,7,1530,1380,1967,98052,2520,18295
824079032,20140626T000000,2085,563500,4,1.75,174240,174240,1,0,0,3,7,1610,475,1964,98024,2690,174240
2697100140,20150105T000000,2200,423000,4,2.25,9351,9351,1,0,0,5,7,1290,910,1962,98133,1910,8660
8724300030,20141223T000000,1860,355000,3,2.25,5028,5028,2,0,0,3,8,1860,0,2012,98019,2320,5465
8678500060,20140710T000000,6070,1.55E+06,5,4.25,171626,171626,2,0,0,3,12,6070,0,1999,98024,4680,211267
625049299,20141203T000000,950,482000,2,1,3960,3960,1,0,0,3,7,950,0,1941,98103,1320,4050
6073200075,20140730T000000,1600,625000,3,1.75,9135,9135,1,0,0,5,7,1600,0,1955,98006,1580,9800
6388900710,20141219T000000,2250,538000,3,2.5,11632,11632,2,0,0,3,8,2250,0,1988,98056,2360,11632
1442860160,20150107T000000,2280,380000,3,2.5,10255,10255,2,0,0,4,8,2280,0,1985,98058,2310,10094
7942600310,20140717T000000,940,375000,2,1,5120,5120,1,0,0,3,7,940,0,1909,98122,1300,5120
1545808560,20150403T000000,1530,245000,3,2.5,8500,8500,1,0,0,5,7,1030,500,1996,98038,1850,8140
936000060,20141114T000000,2190,310000,5,1.75,27260,27260,1,0,0,4,7,2190,0,1947,98166,1620,39480
9808650060,20150225T000000,2350,1.30E+06,3,2,15021,15021,1,0,0,4,8,1770,580,1976,98004,3530,15715
3754700160,20140506T000000,1440,397000,4,2,7680,7680,1,0,0,3,7,1200,240,1971,98034,1460,9660
305500140,20150512T000000,2200,365000,3,2.5,4052,4052,2,0,0,3,8,2200,0,2005,98058,2310,5082
5468750060,20141028T000000,2290,328500,4,3,8250,8250,2,0,0,3,9,2290,0,1990,98042,2290,8250
2944010240,20140908T000000,4040,988000,4,3,19700,19700,2,0,0,3,11,4040,0,1987,98052,3930,21887
3454000060,20140722T000000,2610,1.00E+06,4,2.5,3277,3277,1.5,0,0,5,8,1920,690,1922,98103,1810,3277
646910160,20140903T000000,1490,237000,3,2.5,2138,2138,2,0,0,3,7,1490,0,2005,98055,1490,2094
8564950390,20140919T000000,2450,525000,4,2.5,5280,5280,2,0,0,3,8,2450,0,2003,98011,2300,4674
2268400350,20140916T000000,1710,749000,4,2.5,9627,9627,1,0,0,3,9,1440,270,1976,98006,2140,9131
7504101040,20140821T000000,4870,722500,5,2.5,11800,11800,2,0,0,3,10,3470,1400,1983,98074,3180,11398
11500890,20150312T000000,3130,843000,3,2.5,8750,8750,2,0,0,3,10,3130,0,1991,98052,2860,9003
9528102772,20140708T000000,1270,438000,2,2,1372,1372,3,0,0,3,8,1270,0,2000,98115,1610,3090
284000223,20140916T000000,2120,578000,3,1.75,10875,10875,1,0,2,3,8,1540,580,1977,98146,2460,11760
3353401710,20140923T000000,1670,227950,3,1.5,8230,8230,1,0,0,5,7,1670,0,1954,98001,2077,4910
8159610030,20140722T000000,2070,196000,3,2.25,11576,11576,2,0,0,3,7,2070,0,1974,98001,1890,7519
3179100435,20140715T000000,1420,641000,2,1,5332,5332,1,0,0,3,8,1070,350,1953,98105,2400,5406
822079033,20150422T000000,1250,350000,3,1.5,219978,219978,1,0,0,4,6,1250,0,1980,98038,1930,210394
8857600960,20140819T000000,940,205000,3,1,7980,7980,1,0,0,4,7,940,0,1960,98032,1150,8050
1774000200,20141202T000000,1920,400000,3,1.75,9102,9102,1,0,0,3,7,1920,0,1968,98072,1920,9760
2024069128,20141110T000000,3545,1.03E+06,3,2.5,9816,9816,1,0,0,3,10,2610,935,2005,98027,3630,7704
1049010390,20150319T000000,1260,505000,3,2,5460,5460,1,0,0,3,7,1260,0,1972,98034,1510,5460
7905370390,20141009T000000,2340,475000,5,2.5,7200,7200,1,0,0,3,7,1300,1040,1975,98034,1930,7221
4140090240,20141105T000000,2590,520000,3,2.25,9263,9263,1,0,0,5,8,1440,1150,1977,98028,2580,9450
4055700030,20150502T000000,3970,1.45E+06,3,4.5,24920,24920,2,0,2,3,10,3260,710,1977,98034,2610,13838
3775300030,20141231T000000,1220,333500,3,1.75,9732,9732,1,0,0,3,7,1220,0,1965,98011,1630,10007
2525300030,20150222T000000,1400,232000,3,1,10403,10403,1,0,0,4,6,1400,0,1976,98038,1230,10209
1324059104,20150421T000000,2360,691100,3,2.75,16117,16117,1,0,0,4,8,1710,650,1983,98006,2120,16117
2287000030,20141014T000000,1870,811000,3,1.75,9897,9897,1,0,0,4,8,1870,0,1960,98040,1900,10005
7702010030,20140520T000000,2830,551000,3,2.5,5802,5802,2,0,0,3,9,2830,0,2001,98028,2500,5788
1529200340,20150108T000000,2260,496500,3,2.5,3640,3640,2,0,0,3,8,2260,0,1994,98072,2350,3710
2122039094,20141126T000000,1970,705000,3,3,20978,20978,2,1,3,4,9,1770,200,1980,98070,2280,75396
1742800030,20140612T000000,3140,578000,4,2.5,9225,9225,1,0,2,5,9,1770,1370,1966,98055,2460,9600
1796360350,20150128T000000,1240,255000,3,1.75,8659,8659,1,0,0,5,7,1240,0,1986,98042,1490,8223
6154500070,20140626T000000,3450,1.05E+06,4,3.5,7832,7832,2,0,0,3,10,3450,0,2007,98006,3220,8567
1843100340,20150305T000000,2570,348000,3,2.25,8491,8491,2,0,0,4,8,2570,0,1989,98042,2400,8049
8944290160,20141104T000000,1510,230000,3,2,3413,3413,2,0,0,3,7,1510,0,1985,98031,1570,3777
4166600473,20141209T000000,2390,359500,4,2.25,11250,11250,2,0,0,3,9,2390,0,1988,98023,2480,11250
7282300125,20141112T000000,980,330000,3,1,7000,7000,1,0,0,3,6,980,0,1953,98133,1220,7000
8658300340,20140523T000000,430,80000,1,0.75,5050,5050,1,0,0,2,4,430,0,1912,98014,1200,7500
2419600075,20141201T000000,1480,465000,3,1.75,6360,6360,1,0,0,3,7,1480,0,1954,98133,1480,6360
2621760350,20141015T000000,1850,325000,4,2.5,7324,7324,2,0,0,3,8,1850,0,1997,98042,2100,7329
